trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.1, 'e': 0.39951658509768784}",20,11,-78.55599636289043,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 2}",1
368,False,"{'a': 0.1, 'e': 0.39851904108451414}",20,6,-26.09665448989534,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
369,False,"{'a': 0.1, 'e': 0.3975239878166446}",20,0,-48.82257686954553,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
370,False,"{'a': 0.1, 'e': 0.39653141907499284}",30,15,-16.60862160455628,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
371,False,"{'a': 0.1, 'e': 0.39554132865600117}",20,0,-56.44120898200407,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
372,False,"{'a': 0.1, 'e': 0.3945537103716011}",30,14,-45.392972412023326,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
373,False,"{'a': 0.1, 'e': 0.3935685580491753}",35,3,35.59866017987154,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.1, 'e': 0.39258586553151836}",20,8,-3.0246396701001887,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.1, 'e': 0.391605626676799}",20,15,1.4628857162086408,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.1, 'e': 0.3906278353585211}",20,3,23.949304921269206,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.1, 'e': 0.38965248546548575}",20,12,-17.316332919517613,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
378,False,"{'a': 0.1, 'e': 0.388679570901753}",20,0,-41.7645003030151,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
379,False,"{'a': 0.1, 'e': 0.3877090855866036}",25,1,11.067612754253398,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
380,False,"{'a': 0.1, 'e': 0.3867410234545012}",20,1,21.082911121262924,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.1, 'e': 0.38577537845505433}",20,0,-25.837771142496894,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
382,False,"{'a': 0.1, 'e': 0.3848121445529785}",30,16,-11.56895745681933,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
383,False,"{'a': 0.1, 'e': 0.38385131572805886}",25,9,-46.29828807217808,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
384,False,"{'a': 0.1, 'e': 0.38289288597511206}",25,7,-36.72611617627846,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
385,False,"{'a': 0.1, 'e': 0.3819368493039489}",25,0,-25.302511827437836,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",1
386,False,"{'a': 0.1, 'e': 0.38098319973933725}",20,0,-22.51065135923252,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
387,False,"{'a': 0.1, 'e': 0.3800319313209641}",25,14,-12.544050086493671,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
388,False,"{'a': 0.1, 'e': 0.37908303810339883}",35,24,8.132942782355762,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.1, 'e': 0.37813651415605565}",25,17,-46.022923139439825,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
390,False,"{'a': 0.1, 'e': 0.37719235356315695}",30,14,-33.8467369928426,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 0}",1
391,False,"{'a': 0.1, 'e': 0.37625055042369576}",25,0,-8.965614602715789,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
392,False,"{'a': 0.1, 'e': 0.37531109885139957}",30,17,4.376501406157689,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.1, 'e': 0.3743739929746928}",25,10,-12.82599569618321,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
394,False,"{'a': 0.1, 'e': 0.37343922693666093}",25,7,-20.390508694785602,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
395,False,"{'a': 0.1, 'e': 0.3725067948950129}",20,0,-57.169304712940054,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
396,False,"{'a': 0.1, 'e': 0.3715766910220457}",20,0,-28.593840228285423,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
397,False,"{'a': 0.1, 'e': 0.3706489095046068}",20,10,9.32700561669785,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
398,False,"{'a': 0.1, 'e': 0.369723444544059}",20,12,13.083236590581873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.1, 'e': 0.368800290356243}",20,0,1.8890066383435755,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
400,False,"{'a': 0.1, 'e': 0.36787944117144233}",30,20,-13.090822646350922,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.1, 'e': 0.3669608912343465}",20,0,-57.269770676964484,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
402,False,"{'a': 0.1, 'e': 0.36604463480401533}",20,9,-37.50656586670573,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
403,False,"{'a': 0.1, 'e': 0.3651306661538433}",25,15,19.116228348097714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.1, 'e': 0.3642189795715233}",20,10,-36.48876531733442,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
405,False,"{'a': 0.1, 'e': 0.36330956935901126}",30,15,29.77451072206242,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.1, 'e': 0.36240242983249027}",35,25,-4.7861435840421125,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.1, 'e': 0.3614975553223355}",20,0,-23.584482405928025,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
408,False,"{'a': 0.1, 'e': 0.3605949401730783}",25,16,2.851193459541465,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.1, 'e': 0.35969457874337096}",20,5,-16.515153603337705,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
410,False,"{'a': 0.1, 'e': 0.3587964654059516}",20,12,-3.3569739273876698,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.1, 'e': 0.357900594547609}",20,0,-74.90745394138082,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",1
412,False,"{'a': 0.1, 'e': 0.3570069605691474}",30,17,-40.725759070952634,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
413,False,"{'a': 0.1, 'e': 0.35611555788535143}",20,3,5.54442815075821,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
414,False,"{'a': 0.1, 'e': 0.3552263809249515}",25,11,12.547995791150681,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.1, 'e': 0.35433942413058866}",20,0,-12.549129778076848,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
416,False,"{'a': 0.1, 'e': 0.35345468195878016}",30,11,-9.417034550643947,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
417,False,"{'a': 0.1, 'e': 0.3525721488798844}",20,8,-3.8791106752589894,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
418,False,"{'a': 0.1, 'e': 0.3516918193780669}",25,2,-99.26973981602507,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 2}",1
419,False,"{'a': 0.1, 'e': 0.3508136879512653}",25,10,9.583375350259843,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.1, 'e': 0.3499377491111553}",30,2,4.2762631880673885,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
421,False,"{'a': 0.1, 'e': 0.3490639973831165}",25,8,9.155834588614582,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.1, 'e': 0.3481924273061976}",30,12,-8.886499805644252,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
423,False,"{'a': 0.1, 'e': 0.3473230334330827}",20,14,-15.531953861031454,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
424,False,"{'a': 0.1, 'e': 0.3464558103300574}",25,16,3.3681544365565586,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
425,False,"{'a': 0.1, 'e': 0.3455907525769745}",30,0,-2.148311931503354,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
426,False,"{'a': 0.1, 'e': 0.3447278547672202}",20,3,-3.9472507744686784,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
427,False,"{'a': 0.1, 'e': 0.34386711150768023}",20,13,4.718814322008433,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.1, 'e': 0.34300851741870664}",20,8,-21.685476498780524,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
429,False,"{'a': 0.1, 'e': 0.34215206713408347}",20,0,-19.452633062385193,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
430,False,"{'a': 0.1, 'e': 0.3412977553009937}",30,4,-38.067685851398075,"{0: 21, 1: 0, 2: 3, 3: 2, 4: 0}",1
431,False,"{'a': 0.1, 'e': 0.3404455765799855}",25,12,0.356007992937565,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
432,False,"{'a': 0.1, 'e': 0.3395955256449391}",25,5,-34.5166616901007,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
433,False,"{'a': 0.1, 'e': 0.33874759718303354}",25,15,5.162711324903511,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.1, 'e': 0.33790178589471304}",25,13,-94.56080231863858,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 2}",1
435,False,"{'a': 0.1, 'e': 0.33705808649365426}",25,10,10.22017861544841,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.1, 'e': 0.3362164937067333}",25,9,8.159931859300169,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.1, 'e': 0.3353770022739925}",20,13,10.41888994726969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.1, 'e': 0.3345396069486076}",30,10,33.63205032560914,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.1, 'e': 0.3337043024968552}",20,0,16.103403023164113,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.1, 'e': 0.33287108369807955}",20,9,21.175705331918476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.1, 'e': 0.33203994534466064}",25,13,9.818807515444373,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.1, 'e': 0.331210882241981}",35,7,-35.148335348709466,"{0: 25, 1: 0, 2: 0, 3: 2, 4: 1}",1
443,False,"{'a': 0.1, 'e': 0.33038388920839357}",20,9,17.143043237668056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.1, 'e': 0.32955896107518906}",30,18,-61.7749216829849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
445,False,"{'a': 0.1, 'e': 0.3287360926865641}",20,10,19.352032961052004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.1, 'e': 0.32791527889958855}",20,16,7.991790585758065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.1, 'e': 0.3270965145841736}",20,12,-8.827798971589562,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
448,False,"{'a': 0.1, 'e': 0.32627979462303947}",35,8,-38.91561418900054,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 1}",1
449,False,"{'a': 0.1, 'e': 0.32546511391168387}",20,6,12.665334823082983,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.1, 'e': 0.32465246735834974}",20,9,-2.858437766997998,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.3238418498839934}",25,13,16.146148981102563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.1, 'e': 0.3230332564222529}",25,19,12.607912669259951,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.1, 'e': 0.32222668191941667}",20,5,6.237381845350815,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
454,False,"{'a': 0.1, 'e': 0.32142212133439135}",30,22,1.0823814797078048,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.32061956963867067}",20,12,-20.766987718269288,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
456,False,"{'a': 0.1, 'e': 0.31981902181630384}",20,8,9.949013083031302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.1, 'e': 0.31902047286386453}",25,12,0.7174897242111753,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
458,False,"{'a': 0.1, 'e': 0.3182239177904191}",20,4,-50.397409101699054,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
459,False,"{'a': 0.1, 'e': 0.3174293516174957}",20,0,1.0843764232189024,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
460,False,"{'a': 0.1, 'e': 0.31663676937905316}",35,7,-63.2887138564758,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 1}",1
461,False,"{'a': 0.1, 'e': 0.31584616612145006}",20,3,-77.13362852920952,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
462,False,"{'a': 0.1, 'e': 0.3150575369034133}",30,5,-4.8880695793064195,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
463,False,"{'a': 0.1, 'e': 0.31427087679600785}",25,18,4.01008826716516,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.1, 'e': 0.3134861808826053}",30,21,6.930135728395814,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.1, 'e': 0.3127034442588537}",25,0,14.894030658911745,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
466,False,"{'a': 0.1, 'e': 0.31192266203264674}",30,5,-42.96959785893141,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",1
467,False,"{'a': 0.1, 'e': 0.31114382932409285}",25,0,-17.04669016546222,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
468,False,"{'a': 0.1, 'e': 0.31036694126548503}",20,11,18.208804043073165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.1, 'e': 0.3095919930012704}",25,13,8.566843325959471,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.1, 'e': 0.30881897968801986}",20,12,17.174699383697728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.1, 'e': 0.3080478964943976}",30,17,-13.714345893545437,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
472,False,"{'a': 0.1, 'e': 0.30727873860113125}",20,13,-3.559663809430873,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.1, 'e': 0.3065115012009813}",20,2,0.38194777545705016,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.1, 'e': 0.30574617949871175}",25,0,-43.99867824105851,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
475,False,"{'a': 0.1, 'e': 0.3049827687110593}",20,0,-26.16861320943448,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
476,False,"{'a': 0.1, 'e': 0.3042212640667041}",20,0,24.477569253983805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.1, 'e': 0.3034616608062395}",20,4,-12.328013163434756,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
478,False,"{'a': 0.1, 'e': 0.30270395418214285}",20,16,9.214453544625124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.1, 'e': 0.3019481394587452}",25,3,-10.242919163487139,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
480,False,"{'a': 0.1, 'e': 0.30119421191220214}",20,10,-1.4465061592487085,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.1, 'e': 0.3004421668304638}",20,10,15.471673503069631,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.1, 'e': 0.2996919995132463}",20,12,14.283299380140324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.1, 'e': 0.2989437052720013}",25,5,11.305264420871257,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.1, 'e': 0.2981972794298874}",30,0,-26.89663940853722,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",1
485,False,"{'a': 0.1, 'e': 0.2974527173217405}",25,0,-51.95681700621981,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
486,False,"{'a': 0.1, 'e': 0.29671001429404525}",20,10,-3.627197040821047,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
487,False,"{'a': 0.1, 'e': 0.29596916570490517}",25,10,15.393412127866167,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.2952301669240142}",20,14,13.362382711631334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.1, 'e': 0.29449301333262756}",20,7,-14.646978388603086,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
490,False,"{'a': 0.1, 'e': 0.29375770032353277}",20,6,-0.33917859180376375,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
491,False,"{'a': 0.1, 'e': 0.29302422330102135}",25,18,15.626088822634198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.1, 'e': 0.2922925776808594}",25,0,-24.349743540650454,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
493,False,"{'a': 0.1, 'e': 0.29156275889025945}",30,17,-1.147022755175568,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
494,False,"{'a': 0.1, 'e': 0.29083476236785155}",25,10,-59.37725517268506,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 2}",1
495,False,"{'a': 0.1, 'e': 0.29010858356365526}",25,0,2.432111220263011,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
496,False,"{'a': 0.1, 'e': 0.2893842179390506}",25,2,4.4253302107018495,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
497,False,"{'a': 0.1, 'e': 0.2886616609667501}",25,16,8.014263166480813,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.1, 'e': 0.2879409081307702}",30,17,-15.629955735002786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
499,False,"{'a': 0.1, 'e': 0.28722195492640357}",30,20,-30.961698890859598,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
500,False,"{'a': 0.1, 'e': 0.2865047968601901}",20,12,-19.912367363471603,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
501,False,"{'a': 0.1, 'e': 0.28578942944988966}",20,3,0.7941731402508785,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
502,False,"{'a': 0.1, 'e': 0.28507584822445353}",20,0,-13.138592204566933,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
503,False,"{'a': 0.1, 'e': 0.28436404872399684}",20,16,7.179872695504155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.1, 'e': 0.2836540264997704}",25,10,19.42849441914384,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.1, 'e': 0.2829457771141329}",20,0,-22.42090664697264,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
506,False,"{'a': 0.1, 'e': 0.2822392961405233}",25,16,13.48873498525873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.1, 'e': 0.28153457916343344}",30,22,15.964336044602446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.1, 'e': 0.2808316217783798}",20,13,-21.63200323499715,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
509,False,"{'a': 0.1, 'e': 0.2801304195918764}",30,7,-47.543295409424246,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
510,False,"{'a': 0.1, 'e': 0.2794309682214073}",20,9,1.308273523423705,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.1, 'e': 0.27873326329539927}",25,8,-68.4503383826498,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
512,False,"{'a': 0.1, 'e': 0.27803730045319414}",20,16,7.3693637871581545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.1, 'e': 0.2773430753450219}",20,0,-35.049847934018594,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
514,False,"{'a': 0.1, 'e': 0.2766505836319734}",20,13,6.847691613212597,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.1, 'e': 0.2759598209859731}",20,9,20.527634291940934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.1, 'e': 0.27527078308975234}",20,11,13.597040368987845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.1, 'e': 0.27458346563682196}",25,2,-1.5515971917668283,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
518,False,"{'a': 0.1, 'e': 0.2738978643314456}",25,5,9.959138018153551,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
519,False,"{'a': 0.1, 'e': 0.2732139748886128}",25,20,8.710579852245658,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.1, 'e': 0.2725317930340126}",20,4,-39.40082428056819,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
521,False,"{'a': 0.1, 'e': 0.27185131450400596}",30,0,-44.90825066637388,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
522,False,"{'a': 0.1, 'e': 0.2711725350455999}",25,5,15.417095577751706,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.1, 'e': 0.27049545041642054}",25,8,-3.7991309598786795,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
524,False,"{'a': 0.1, 'e': 0.2698200563846868}",25,15,-21.383135073367136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
525,False,"{'a': 0.1, 'e': 0.26914634872918386}",30,12,11.830174726035276,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.1, 'e': 0.2684743232392366}",25,10,25.770312706618835,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.1, 'e': 0.26780397571468345}",20,2,-18.93220586664509,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
528,False,"{'a': 0.1, 'e': 0.26713530196585034}",20,5,-30.722150111795052,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
529,False,"{'a': 0.1, 'e': 0.2664682978135241}",20,8,22.133992598734086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.1, 'e': 0.2658029590889266}",30,18,-23.168477181670607,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
531,False,"{'a': 0.1, 'e': 0.2651392816336886}",25,17,-8.014893461428553,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
532,False,"{'a': 0.1, 'e': 0.26447726129982396}",25,14,22.004922705140608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.1, 'e': 0.26381689394970337}",20,11,15.863665502405112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.1, 'e': 0.2631581754560287}",30,13,-1.5434555025117538,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
535,False,"{'a': 0.1, 'e': 0.26250110170180724}",20,9,9.893508234242836,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
536,False,"{'a': 0.1, 'e': 0.261845668580326}",20,0,-23.955871659477825,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
537,False,"{'a': 0.1, 'e': 0.26119187199512567}",20,3,-9.19952475340341,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
538,False,"{'a': 0.1, 'e': 0.2605397078599756}",25,15,-35.182718456719954,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
539,False,"{'a': 0.1, 'e': 0.25988917209884776}",20,10,-22.452009424412253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
540,False,"{'a': 0.1, 'e': 0.2592402606458915}",20,0,37.371237686460255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.1, 'e': 0.25859296944540816}",30,15,-45.68405095548995,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
542,False,"{'a': 0.1, 'e': 0.2579472944518257}",25,13,9.711363698973077,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.1, 'e': 0.25730323162967317}",25,17,6.953399244354145,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.1, 'e': 0.2566607769535559}",20,4,11.712055820967155,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
545,False,"{'a': 0.1, 'e': 0.25601992640813004}",25,3,-56.80747849294307,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
546,False,"{'a': 0.1, 'e': 0.2553806759880777}",25,14,20.132007042704025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.1, 'e': 0.2547430216980816}",25,14,19.891199351321802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.1, 'e': 0.25410695955280027}",20,12,7.08440955008559,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.1, 'e': 0.2534724855768434}",25,7,-64.23472821826326,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
550,False,"{'a': 0.1, 'e': 0.25283959580474646}",20,14,11.941804108341511,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
